# "Solar field thermal output (MWh), Hourly | Location=E:\/BoM2010-046129.epw","Solar field thermal output (MWh), Hourly | Location=E:\/BoM2010-046126.epw","Solar field thermal output (MWh), Hourly | Location=E:\/BoM2010-016001.epw","Solar field thermal output (MWh), Hourly | Location=E:\/BoM2010-018106.epw","Solar field thermal output (MWh), Hourly | Location=E:\/BoM2010-043091.epw","Solar field thermal output (MWh), Hourly | Location=E:\/BoM2010-036031.epw"
1.38503,1.57781,1.30288,1.6243,1.64286,0.945971
1.37581,1.38951,1.54124,1.59694,1.04009,1.0637
0,0,0.423252,1.1898,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.780232,0.510575,0,0,1.67192,1.53368
1.63624,1.71068,1.5974,1.4117,1.71219,1.80524
1.5819,1.59718,1.5918,1.73599,1.58163,1.76936
1.41007,1.50888,1.52563,1.62252,1.53825,1.73466
1.19528,1.36872,1.19006,1.36464,1.49971,1.75724
1.1334,1.43544,0,1.55292,1.59415,1.78835
1.196,1.47633,0,1.60047,0.895239,1.71712
0.221635,1.47058,0,1.6606,1.40535,1.58826
0.232963,1.37762,0,1.65333,1.0845,1.44612
0,0,0,1.40888,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.0547525,0.037149,0,0,1.66126,1.4196
1.71509,1.67647,1.43554,0.580669,1.81217,1.79704
1.63524,1.11406,1.61556,1.76175,1.71222,1.68274
1.43255,1.24276,1.52238,1.65853,1.60033,1.63256
1.42085,1.47034,1.46029,1.41307,1.56574,0.648918
1.50833,1.51931,1.46145,1.50101,1.50184,0.915453
1.56431,0.749307,1.51,1.54056,1.6133,0.211085
1.54761,1.56657,1.53059,1.58795,1.64334,1.53807
1.34053,1.38316,1.42677,1.5583,0.992306,1.39111
0,0,0,1.22432,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.604004,0.434974,0,0,1.51095,0.851276
1.65743,1.70881,1.69807,1.20156,0.40902,1.69439
1.54527,1.65442,1.66346,1.64471,1.16424,1.63526
1.47036,1.56488,1.56024,1.51766,1.13188,0.642096
1.0248,1.44645,1.47081,1.25257,0.893554,0.23375
1.47461,1.46186,1.50115,1.43816,1.22084,0.162952
1.27792,1.53927,1.55609,1.49387,1.56818,0.542359
1.25823,1.54171,1.59164,1.51424,1.4632,0.310867
1.28646,1.33643,1.50617,1.48453,1.10541,1.03194
0,0,0,0.993319,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.497995,0.425207,0,0,1.75312,1.49481
1.63243,1.71182,1.32596,0,1.7798,1.80026
1.59842,1.5738,0.220929,0.817251,1.72055,1.71741
1.38304,1.45165,1.14248,0.518962,1.64645,1.66845
1.26531,1.36157,1.19015,0.236004,1.64438,1.72273
1.45544,0.980518,1.30374,0.806298,1.69371,1.74997
1.42984,0.209818,0.280661,0.361457,1.71013,1.68564
1.51655,0.989656,1.62436,0.222655,1.62393,1.67775
1.28833,0.908779,0.217638,0.270708,0.930108,1.42669
0,0,0,0.220882,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.285819,0,0,1.79291,1.55454
0.51511,1.54842,0.224757,0,1.8023,1.80806
0.37828,1.46088,0,1.201,1.74083,1.77654
0.784747,1.43138,0.392249,0.992235,1.64834,1.78838
0.803762,1.32675,0.234823,0.891021,1.6739,1.7782
0.220731,1.04519,0,1.03804,1.69058,1.69843
0,1.34094,0,1.46044,1.70872,1.11168
0,1.50246,0,1.51092,1.62171,0.969747
0.394674,1.28583,0.835219,1.43861,0.898535,1.3906
0,0,0,1.02977,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.603947,0.327563,0,0,1.64694,1.33296
1.7863,1.69265,1.84441,0.401909,1.53898,1.73095
1.6946,1.60506,1.76209,1.80373,1.60145,1.6537
1.48225,1.57122,1.61995,1.55812,1.30487,1.57166
1.42328,1.45203,1.47644,1.30615,0.796732,1.37208
1.50182,1.50227,1.56512,1.49708,1.50976,0.676983
1.48111,1.55957,1.64506,1.59053,0.845241,1.49262
1.70442,1.75771,1.70904,1.66158,1.51186,1.58958
1.50477,1.67757,1.66734,1.66539,0.905333,0.966281
0,0,0,1.25475,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.847492,0.77903,0,0,1.97708,1.40801
1.84557,1.88569,1.68115,0,1.95841,1.7645
1.72838,1.75038,1.71409,0,1.87707,1.74661
1.61256,1.58808,1.3614,0,1.81849,1.71683
1.50038,1.64202,1.15051,0,1.81806,1.70245
1.5614,1.6879,0.954033,0,1.85333,1.72371
1.69799,1.75856,0.221304,0,1.89892,1.72821
1.67203,1.79672,0,0,1.87793,1.65667
1.51568,1.67589,0,0,1.10262,1.40162
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,1.30973
0,0.786414,1.54373,0.0794935,1.37901,1.44878
0.0816091,1.46336,1.55874,0.367259,0.922165,1.4813
0.980024,1.29931,1.27954,0.217737,1.38307,0.832219
1.22212,1.11717,0.43762,0.155919,1.39425,0.214008
1.33249,1.40049,0.509814,0.225282,1.07575,0.0566709
1.4938,1.36429,1.29385,1.15868,0.229613,1.12303
1.56224,1.58788,1.349,0.430578,1.43538,0.214934
1.06577,1.48511,0.836021,0.330721,0.452443,0.474388
0,0,0,0.873609,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.486995,0.463286,0,0,0.565317,1.20442
1.72397,1.77295,1.73908,1.01543,1.34892,1.5296
1.62343,1.63045,1.66355,1.63511,1.35017,1.462
1.4221,1.53273,1.43792,1.44727,1.53093,1.23836
1.34272,1.50855,1.31978,1.18576,1.59707,1.16365
1.48555,1.54312,1.44798,1.31925,1.65225,0.972786
1.57041,1.61982,1.52841,1.43769,1.3787,0.427326
1.58022,1.62885,1.5754,1.49344,1.5509,0.218266
1.28885,1.46333,1.49486,1.47798,0.785746,1.38282
0,0,0,0.855828,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.469304,0.398726,0,0,1.86599,1.52687
1.68091,1.77212,0.982653,0.997238,1.85359,1.84435
1.52191,1.68364,1.36479,1.64056,1.76411,1.81164
1.34967,1.52447,1.27826,1.33672,1.70234,1.76939
1.34302,1.47726,0.867715,0.966868,1.69931,1.75612
1.47633,1.54281,1.39136,1.40895,1.75348,1.41996
1.56943,1.61926,1.52436,1.46861,1.8039,1.74193
1.59124,1.63769,1.59104,1.48406,1.76467,1.35116
1.28971,1.48014,1.53037,1.52107,0.998043,1.44973
0,0,0,0.846412,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.441293,0.338328,0,0,1.85461,1.47743
1.73066,1.74983,1.74737,1.05274,1.84613,1.81721
1.62096,1.62567,1.67685,1.67657,1.74978,1.78265
1.46517,1.47755,1.52262,1.55733,1.68238,1.73778
1.42804,1.52776,1.40211,1.34837,1.67694,0.968004
1.50382,1.55363,1.47373,1.42972,1.73997,1.6395
1.58148,1.61427,1.54981,1.48596,1.78879,1.16305
1.61085,1.63661,1.60891,1.55662,1.75422,1.37487
1.30418,1.4683,1.55752,1.57044,0.96762,1.31101
0,0,0,0.895021,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.426096,0.35143,0,0,1.82498,1.56775
1.74244,1.78322,1.73868,1.0569,1.81366,1.83215
1.6136,1.688,1.66546,1.67496,1.72446,1.78937
1.45534,1.57865,1.53265,1.54626,1.65592,1.74756
1.46974,1.53621,1.45403,1.43214,1.64155,1.73235
1.53073,1.58587,1.44792,1.39443,1.68015,1.57752
1.62371,1.65717,1.51929,1.43358,1.71026,1.47999
1.66592,1.69557,1.57951,1.48619,1.65444,0.605282
1.35546,1.53095,1.52013,1.46438,0.928528,1.4703
0,0,0,0.899158,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.527928,0.356491,0,0,1.66378,1.45269
1.69686,1.80136,1.66952,0,1.71251,1.80602
1.57185,1.69129,1.61565,1.3084,1.63846,1.74815
1.4628,1.57733,1.48891,1.13914,1.27832,1.40904
1.47493,1.53107,1.41119,1.06207,1.42669,1.55585
1.50418,1.55982,1.41606,1.15892,1.25042,1.35795
1.58109,1.62618,1.48306,0.641521,1.44647,1.34766
1.61875,1.65505,1.53577,0.926834,1.59422,1.6582
1.2821,1.45739,1.46697,1.3521,0.866788,1.40148
0,0,0,0.50249,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.264967,0.152531,0,0,1.66463,1.33373
1.67824,1.69579,1.63747,0.639301,1.70843,1.74137
1.56431,1.5366,1.58948,1.56616,1.62564,1.64986
1.41994,1.40156,1.46059,1.46176,1.39434,1.58985
1.38552,1.39683,1.38301,1.35364,0.970471,1.6359
1.3859,1.48673,1.38454,1.33136,1.13999,1.43252
1.45935,1.54462,1.45742,1.38296,0.837086,0.956832
1.52269,1.5538,1.51199,1.4478,1.04462,1.55927
1.14163,1.31142,1.44866,1.43071,0.591989,1.31933
0,0,0,0.764289,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.109988,0,0,0,1.53646,1.0048
1.52753,1.65756,1.55296,0,1.61627,1.62923
1.47548,1.5192,1.51401,0.42959,1.53568,1.55779
1.33057,1.38944,1.38791,0.779955,0.314998,1.53025
1.28061,1.29583,1.1896,1.00113,0.218993,1.47667
0.870325,1.28711,1.28721,0.799752,0.990603,1.4255
0.576118,1.14186,1.38255,0.200694,0.215739,1.52588
0.876302,1.4892,1.44421,1.40632,0.161634,1.13758
1.01913,1.23923,1.39537,1.46557,0.426971,0
0,0,0,0.528505,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.189331,0.0648777,0,0,1.56692,1.11741
1.62248,1.7259,1.40232,0,1.63876,1.67835
1.51823,1.55655,1.08896,0,1.55823,1.62209
1.35336,1.37423,1.23585,0.170732,1.15992,0.870611
1.35753,1.37482,0.755406,0,1.48055,1.03004
1.37489,1.50323,1.2222,0.302888,1.44722,0.739698
1.52875,1.52102,0.968484,0.585857,0.251114,1.26452
1.56893,1.62352,1.48942,1.14032,0,1.59311
1.16884,1.39469,0.83384,0.613011,0.0242557,1.32776
0,0,0,0.379979,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.0396058,0.156386,0,0,1.79094,1.39298
1.61956,1.74545,0,0.555477,1.79773,1.80249
1.47882,1.62988,1.40559,1.49321,1.7041,1.73615
1.26651,1.50642,1.28719,1.39122,1.643,1.71059
1.33286,1.43633,1.32385,1.28395,1.64384,1.69646
1.38467,1.49013,1.32981,1.23394,1.70914,1.71693
1.49221,1.55374,1.32683,1.16664,1.77099,1.74749
1.53008,1.5837,1.44294,1.35661,1.76669,1.71061
1.10142,1.31998,1.32922,1.33837,0.821159,1.46101
0,0,0,0.482234,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.0337704,0,0,0,1.88226,1.56263
1.61544,1.67179,1.48017,0.359452,1.85286,1.87317
1.48633,1.54312,1.47953,1.48827,1.73984,1.78187
1.33071,1.42164,1.35522,1.39363,1.66468,1.73838
1.36065,1.37913,1.27205,1.29103,1.65921,1.74241
1.39376,1.42986,1.29239,1.23954,1.69507,1.60755
1.47488,1.49314,1.35823,1.2868,1.74912,1.7812
1.50332,1.51576,1.4069,1.35093,1.73218,1.61592
1.04812,1.2327,1.32082,1.3362,0.822021,1.27509
0,0,0,0.460741,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.00829965,0,0,0,1.75444,1.49249
1.51597,1.68755,1.548,0.58962,1.74731,1.85146
1.50778,1.55892,1.52472,1.54153,1.69253,1.72526
1.31667,1.44985,1.39415,1.43033,1.61884,1.72758
1.33724,1.39912,1.31196,1.31652,1.61026,1.71347
1.37415,1.44226,1.32365,1.28741,1.64573,1.7085
1.4546,1.51083,1.40023,1.3452,1.70066,1.75205
1.48486,1.54573,1.46593,1.41617,1.66922,1.73666
1.00874,1.26026,1.40717,1.42366,0.671045,1.46382
0,0,0,0.510529,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1.56257,1.41191
1.59294,1.69,1.563,0.608766,1.63451,1.81821
1.49263,1.56426,1.53517,1.56455,1.55228,1.68903
1.37181,1.39278,1.39872,1.44216,1.39148,1.63243
1.32813,1.41288,1.31421,1.32237,1.33104,1.66489
1.36187,1.44244,1.20639,1.27242,1.54404,1.68009
1.443,1.51034,1.28686,1.32734,1.58432,1.70367
1.47787,1.55006,1.4747,1.40441,1.53231,1.65671
0.981105,1.2511,1.40751,1.41323,0.493268,1.35063
0,0,0,0.487369,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1.5557,1.01199
1.57825,1.6803,1.60044,0.449617,1.64318,1.66156
1.46415,1.56495,1.5557,1.47403,1.54802,1.58087
1.27301,1.43927,1.41342,1.34395,1.48374,1.56826
1.25031,1.389,1.32365,0.465433,1.479,1.56133
1.29973,1.41466,1.31513,0.381228,1.42297,1.15377
1.44823,1.47902,1.39262,0.709368,1.22852,1.06993
1.48324,1.50556,1.46497,0.328738,1.48935,1.55949
0.961689,1.19201,1.4081,1.05886,0.525188,1.24619
0,0,0,0.209858,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1.52344,0.503956
1.49006,1.65777,1.63698,0,1.61973,1.65656
1.40662,1.51695,1.58209,1.06168,1.53005,1.48231
1.21083,1.40654,1.4311,0.215824,1.40642,1.46529
1.26209,1.32388,1.33799,0.0749,0.989472,1.24862
1.31186,1.37488,1.32861,0.627296,1.07669,1.02827
1.39716,1.40913,1.40767,0.383817,1.48683,1.36442
1.4423,1.46588,1.48116,0.674636,1.42364,0.217421
0.920878,1.1343,1.43104,1.10067,0.516147,0
0,0,0,0.439778,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1.55496,0.915722
1.58924,1.69196,1.55243,0.453344,1.64534,1.648
1.45127,1.57585,1.5266,1.53968,1.55488,1.60658
1.25036,1.45144,1.38642,1.4186,1.49093,1.56816
1.28261,1.40428,1.29802,1.2981,1.48754,1.56136
1.3117,1.44028,1.30057,1.26667,1.55553,1.38681
1.46892,1.49559,1.38244,1.33267,1.61464,1.41654
1.52535,1.57262,1.46403,1.42973,1.59973,1.59658
0.972898,1.25691,1.42149,1.4652,0.571452,1.27088
0,0,0,0.474349,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1.79328,1.20722
1.62976,1.68936,1.60562,0.490953,1.78791,1.77363
1.45474,1.57191,1.55547,1.5654,1.6684,1.70657
1.31454,1.41818,1.40791,1.42671,1.58574,1.6525
1.3037,1.39533,1.31643,1.29274,1.57592,1.63824
1.35025,1.42933,1.31858,1.25622,1.62625,1.66158
1.44694,1.50599,1.41025,1.31837,1.68366,1.70339
1.50138,1.56671,1.50632,1.4021,1.67953,1.68276
0.929773,1.23926,1.48661,1.41933,0.571872,1.3641
0,0,0,0.426919,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1.70937,1.15875
1.57092,1.68683,1.62047,0,1.73649,1.61012
1.42151,1.56929,1.56905,1.13547,1.62777,1.55315
1.25579,1.43426,1.41375,0.217329,1.54619,1.62321
1.29276,1.37497,1.31979,0,1.53696,1.59644
1.34058,1.4237,1.33663,0,1.586,1.59721
1.44539,1.46633,1.42597,0,1.63721,1.61367
1.50338,1.56656,1.51971,0.33883,0.838505,1.56357
0.914483,1.21909,1.50714,0.463674,0,1.20095
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1.50462,0
1.42428,1.65086,0,0,1.65373,0
1.30064,1.5321,0,0,1.56748,0.937909
1.1507,1.21,0,0.285854,1.47391,0.215579
1.17271,1.07107,0,1.05804,1.49756,0.131098
1.20825,0.902591,0,0.979552,0.557677,0.319226
1.32519,1.18325,0,1.06189,1.63339,0.223913
1.38028,1.17814,0,1.0202,1.56301,0.105518
0.859635,0.980142,0,0.318836,0,0.115866
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0.118419,0,0
0,0,0,1.15221,0,0
0,0.0613604,0.153451,1.32081,0.0125773,0
0,0,0,1.00443,0,0
0,0,0.202328,0.294179,0,0
0,0,0.531493,0.929836,0,0
0,0,1.20419,0.783543,0,0
0.218374,0,1.10024,1.30136,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,1.41186,1.28639,0.10057,0,1.14326
0.913503,1.31957,1.39752,1.46472,0,1.01352
1.14572,1.167,1.26638,1.33573,0,1.12005
1.20423,1.18958,1.18113,1.20956,0.668676,1.22042
1.21412,1.25613,1.19349,0.42407,0.222567,1.19278
1.33403,1.27194,1.27311,1.24368,0.126491,1.16884
1.36752,1.42446,1.3439,1.31869,0,1.35014
0.744955,1.01879,1.27353,1.32071,0,1.10248
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1.36747,0.901099
1.47132,1.56236,1.32377,0.0482655,1.55756,1.67807
1.35703,1.45896,1.42072,1.45254,1.24651,1.61533
1.17627,1.33207,1.28355,1.325,1.08359,1.4331
1.19514,1.28335,1.1939,1.19712,0.909127,1.54589
1.2412,1.32458,1.20786,1.00901,0.754281,1.57005
1.27653,1.40009,0.893492,1.20251,1.39207,1.60286
0.741349,1.44826,1.35778,0.877083,1.44726,1.58115
0.330669,1.01929,1.31176,1.25772,0,1.21424
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1.43069,1.01111
1.49801,1.5534,1.35391,0,1.59094,1.73722
1.37043,1.43931,1.2698,0,1.48681,1.6583
1.2298,1.31653,0.981293,0,1.40935,1.59445
1.19258,1.26986,0.581294,0,1.39828,1.57489
1.23811,1.29938,0.52093,0,1.44985,1.58449
1.32596,1.28463,0.500195,0,1.49489,1.62345
1.37034,0.921399,0,0,1.45737,1.60271
0.437501,0.961155,0,0,0,1.22749
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0.293537,0
0.137072,1.21946,1.02946,0,0.855364,0.133756
0.124421,0.542982,0.279142,1.35356,0.202895,0.947927
0.0652155,1.03054,1.00581,1.2418,0.547962,0.543803
0.139208,0.544391,1.1033,1.123,0.219724,0.489251
0.765775,0.231031,0.652314,1.09181,0.16183,0.889751
0.753455,0.0698501,0.350861,1.13735,0.0470836,0.222435
1.2735,0.254696,1.05128,1.23525,0.729032,0.0059213
0.55585,0.848873,1.09258,1.24221,0,0.235528
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0.523391,0
1.41776,1.47528,1.23992,0,1.18417,0.335444
1.33331,1.37367,1.3918,1.42565,0.573294,0.528083
1.20174,1.2216,1.24833,1.29516,0.622383,0.61995
