# "Hourly Energy (kWh) | Location=E:\/BoM2010-086282.epw","Hourly Energy (kWh) | Location=E:\/BoM2010-066037.epw","Hourly Energy (kWh) | Location=E:\/BoM2010-040842.epw","Hourly Energy (kWh) | Location=E:\/BoM2010-070351.epw","Hourly Energy (kWh) | Location=E:\/BoM2010-023034.epw"
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.033096,0.043577,0.000000,0.000000
0.102951,0.103046,0.223825,0.168396,0.054405
0.340904,0.200429,0.461356,0.412230,0.241312
0.562186,0.432495,0.648996,0.621558,0.489541
0.563651,0.433167,0.772990,0.721217,0.663377
0.763963,0.245179,0.825574,0.680118,0.801116
0.667831,0.240854,0.849890,0.825279,0.872295
0.841174,0.276071,0.818757,0.801484,0.879852
0.820366,0.419804,0.720599,0.749404,0.840720
0.667025,0.480144,0.559821,0.554346,0.735327
0.487256,0.187629,0.349617,0.391753,0.579943
0.263501,0.104169,0.117601,0.182895,0.366396
0.040298,0.000000,0.000000,0.000000,0.124072
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.040603,0.053694,0.000000,0.000000
0.103730,0.181859,0.225721,0.144813,0.053992
0.350883,0.417829,0.451119,0.387104,0.229680
0.556590,0.570627,0.416621,0.620517,0.482376
0.717962,0.679983,0.276149,0.763497,0.658777
0.847321,0.715574,0.489805,0.854933,0.794618
0.875307,0.729203,0.205340,0.875639,0.860536
0.866509,0.829592,0.634829,0.844049,0.867281
0.802096,0.749422,0.216131,0.744475,0.825842
0.659414,0.594548,0.139547,0.606803,0.724699
0.462042,0.387822,0.276294,0.398397,0.564005
0.237683,0.150548,0.121414,0.183717,0.354458
0.029650,0.000000,0.000000,0.000000,0.098174
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.042478,0.061642,0.000000,0.000000
0.102442,0.192888,0.140461,0.137717,0.054682
0.351837,0.437471,0.412247,0.281364,0.235288
0.564593,0.577519,0.409723,0.516394,0.483665
0.727549,0.532714,0.493689,0.761533,0.669806
0.845835,0.743740,0.322429,0.837786,0.794411
0.881179,0.862474,0.315554,0.849083,0.856115
0.864740,0.833095,0.288779,0.805395,0.860204
0.802397,0.744947,0.236371,0.765052,0.814388
0.655312,0.571996,0.168527,0.592552,0.713725
0.467474,0.367901,0.279771,0.384320,0.552962
0.251208,0.142561,0.069876,0.165831,0.351489
0.038371,0.000000,0.000000,0.000000,0.115913
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.043514,0.045226,0.000000,0.000000
0.102162,0.190156,0.213094,0.164027,0.043940
0.335048,0.428896,0.437563,0.415840,0.244706
0.539667,0.609195,0.611078,0.621070,0.352818
0.712333,0.746225,0.651695,0.739939,0.535144
0.831252,0.812898,0.668309,0.842557,0.265160
0.864285,0.834932,0.689208,0.834275,0.140972
0.851677,0.813953,0.650868,0.835032,0.129025
0.707872,0.711392,0.698645,0.746530,0.122473
0.536050,0.393194,0.530271,0.580993,0.240761
0.396734,0.201037,0.329919,0.387506,0.118746
0.192360,0.140192,0.115179,0.177948,0.076856
0.035992,0.000000,0.000000,0.000000,0.052353
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.050183,0.049060,0.000000,0.000000
0.059387,0.200922,0.219740,0.044901,0.047186
0.102148,0.435942,0.448000,0.228640,0.196701
0.273522,0.610478,0.633553,0.352229,0.450985
0.385103,0.738633,0.720861,0.590946,0.686389
0.290428,0.800467,0.812005,0.453052,0.819103
0.251352,0.584114,0.838347,0.402712,0.871106
0.396101,0.374356,0.805899,0.309555,0.899867
0.297279,0.065804,0.708786,0.312409,0.857052
0.312971,0.090235,0.549016,0.089294,0.750660
0.454422,0.121192,0.334611,0.039371,0.582645
0.234473,0.138180,0.114798,0.027922,0.370332
0.037573,0.000000,0.000000,0.000000,0.122700
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.021644,0.050682,0.048425,0.000000
0.098225,0.060360,0.215060,0.140464,0.057895
0.314051,0.094064,0.428720,0.128594,0.244152
0.538272,0.080397,0.603470,0.354596,0.496407
0.722548,0.112558,0.728475,0.542619,0.683000
0.848982,0.194792,0.787650,0.458822,0.819800
0.893807,0.165224,0.819451,0.530492,0.888974
0.896316,0.162810,0.799178,0.669686,0.896168
0.830018,0.220388,0.689393,0.393097,0.854569
0.676702,0.199942,0.512845,0.233928,0.754645
0.486365,0.126997,0.326345,0.312674,0.590239
0.268209,0.039571,0.067244,0.159824,0.372464
0.042468,0.000000,0.000000,0.000000,0.124174
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.042319,0.041213,0.041999,0.000000
0.106166,0.146597,0.129826,0.174839,0.060484
0.345362,0.280307,0.268486,0.418957,0.200183
0.558104,0.439142,0.408651,0.618489,0.493866
0.721861,0.336917,0.583977,0.720629,0.669215
0.834946,0.503513,0.624717,0.786601,0.793603
0.865345,0.387551,0.741276,0.614151,0.859810
0.739956,0.587537,0.680022,0.411883,0.865455
0.707941,0.540008,0.683914,0.673932,0.824936
0.593264,0.467557,0.528583,0.547822,0.725209
0.415955,0.377766,0.329847,0.399540,0.564764
0.220656,0.148579,0.114208,0.167321,0.360147
0.039872,0.000000,0.000000,0.000000,0.121486
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.051497,0.050811,0.043053,0.000000
0.105327,0.198043,0.212355,0.170984,0.063235
0.280576,0.438963,0.441216,0.421168,0.241006
0.516072,0.622902,0.542174,0.622953,0.484394
0.686414,0.757678,0.595749,0.709070,0.673054
0.713089,0.833612,0.504168,0.573175,0.790002
0.770097,0.844031,0.426298,0.782903,0.858025
0.535676,0.663252,0.492986,0.739357,0.812464
0.464821,0.695429,0.387027,0.745567,0.443261
0.285249,0.393669,0.513724,0.604219,0.633518
0.186430,0.240250,0.333453,0.403233,0.540983
0.105168,0.141003,0.107283,0.183673,0.229431
0.048408,0.000000,0.000000,0.000000,0.091399
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.055610,0.048707,0.043385,0.000000
0.109631,0.204167,0.211539,0.151829,0.059195
0.314610,0.448334,0.445716,0.305842,0.241419
0.362885,0.556202,0.609477,0.569325,0.486090
0.611718,0.770803,0.712016,0.753845,0.665249
0.666534,0.821408,0.699907,0.803385,0.794350
0.649350,0.394037,0.811052,0.681474,0.863702
0.627632,0.487605,0.790546,0.741564,0.875680
0.670578,0.162179,0.695875,0.760433,0.834795
0.579836,0.391785,0.518973,0.609048,0.735522
0.420388,0.260873,0.326544,0.398572,0.444887
0.266191,0.113252,0.112796,0.182491,0.358087
0.041776,0.000000,0.000000,0.000000,0.124100
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.034695,0.055603,0.035191,0.000000
0.106594,0.112060,0.224891,0.178695,0.060358
0.354013,0.237837,0.430293,0.391686,0.241011
0.566499,0.439334,0.592983,0.571269,0.479971
0.741222,0.360766,0.650601,0.715958,0.628288
0.851516,0.476372,0.625343,0.698158,0.784411
0.882697,0.766077,0.647626,0.454137,0.852489
0.859574,0.806740,0.799913,0.719210,0.818862
0.791622,0.725698,0.703637,0.626269,0.624431
0.650301,0.537136,0.105314,0.497867,0.632565
0.464060,0.357666,0.065368,0.385274,0.447740
0.248652,0.129885,0.123884,0.177011,0.308564
0.040020,0.000000,0.000000,0.000000,0.100221
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.052449,0.056194,0.042288,0.000000
0.106413,0.175945,0.219509,0.169127,0.048829
0.331944,0.153922,0.442609,0.337185,0.134064
0.532712,0.438786,0.614993,0.562987,0.149571
0.699189,0.354763,0.743608,0.694704,0.176821
0.826495,0.285907,0.809084,0.824767,0.178917
0.769631,0.203392,0.830909,0.850649,0.153861
0.775103,0.305264,0.798278,0.833456,0.113467
0.774998,0.283436,0.703842,0.751251,0.155609
0.568379,0.166210,0.534051,0.586925,0.212376
0.404852,0.278143,0.335986,0.384045,0.109025
0.138426,0.160258,0.114735,0.169671,0.026978
0.033636,0.000000,0.000000,0.000000,0.093503
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.054972,0.058008,0.052220,0.000000
0.053138,0.185793,0.220428,0.162633,0.063712
0.124472,0.424701,0.440299,0.342568,0.238800
0.180686,0.583235,0.595073,0.528059,0.401328
0.223724,0.720804,0.705505,0.604438,0.478815
0.196947,0.788146,0.814690,0.275801,0.258036
0.117579,0.830798,0.837765,0.440685,0.531351
0.068134,0.793316,0.805982,0.548083,0.502659
0.094625,0.670085,0.705897,0.458985,0.665901
0.072983,0.495421,0.463087,0.131772,0.269100
0.073226,0.294693,0.244059,0.092509,0.329460
0.043640,0.119674,0.113730,0.053974,0.232856
0.023797,0.000000,0.000000,0.000000,0.100498
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.054640,0.065515,0.026886,0.000000
0.042131,0.117804,0.209284,0.057909,0.069385
0.101168,0.281284,0.274551,0.204163,0.189539
0.341563,0.160211,0.569242,0.323600,0.451510
0.229881,0.386607,0.461861,0.528870,0.697894
0.394889,0.400128,0.614461,0.736401,0.802404
0.454588,0.650948,0.707599,0.758895,0.900849
0.385961,0.789134,0.651531,0.793138,0.908384
0.518442,0.665835,0.343574,0.690239,0.867101
0.344678,0.537111,0.450104,0.462006,0.717361
0.224179,0.275206,0.330078,0.383883,0.206241
0.201043,0.000000,0.108100,0.179224,0.367025
0.053261,0.000000,0.000000,0.000000,0.107087
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.048097,0.050853,0.042672,0.000000
0.123741,0.176995,0.185574,0.183991,0.061176
0.315675,0.320222,0.310161,0.234965,0.249224
0.444142,0.373883,0.246032,0.315630,0.494640
0.597825,0.295378,0.320406,0.554272,0.667491
0.468252,0.345742,0.339922,0.542914,0.805245
0.777224,0.394542,0.235390,0.296658,0.853320
0.669163,0.202942,0.274346,0.536644,0.880821
0.396354,0.103884,0.206220,0.421363,0.841034
0.252006,0.102735,0.075302,0.115274,0.644944
0.327564,0.053903,0.161923,0.253930,0.547066
0.179211,0.004385,0.039619,0.000000,0.293742
0.037821,0.000000,0.000000,0.000000,0.097115
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.023291,0.059856,0.040852,0.000000
0.110612,0.099463,0.212474,0.081399,0.059551
0.268590,0.436078,0.433162,0.271823,0.212727
0.378982,0.298275,0.581994,0.452515,0.427043
0.473828,0.468129,0.762965,0.639477,0.667210
0.486365,0.234107,0.831974,0.614798,0.743224
0.700224,0.283209,0.856930,0.560117,0.844835
0.734118,0.318909,0.823085,0.644876,0.855149
0.512873,0.493342,0.724174,0.333375,0.810218
0.261154,0.197764,0.546414,0.519084,0.717605
0.406102,0.139791,0.343810,0.385014,0.567351
0.239335,0.165892,0.119429,0.089728,0.360654
0.056310,0.000000,0.000000,0.000000,0.123102
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.059520,0.062914,0.055529,0.000000
0.122314,0.201237,0.218765,0.174467,0.064390
0.353823,0.451117,0.454578,0.416707,0.180291
0.514738,0.632791,0.594987,0.480703,0.234428
0.487525,0.764453,0.627549,0.624985,0.249809
0.651495,0.834882,0.718992,0.689399,0.472749
0.506509,0.826123,0.784245,0.822482,0.387437
0.375381,0.713922,0.699852,0.847504,0.466971
0.328798,0.541346,0.684249,0.761184,0.394191
0.167444,0.479110,0.537516,0.590632,0.356292
0.237840,0.294934,0.282444,0.394180,0.337206
0.147629,0.124010,0.097380,0.183139,0.212983
0.057931,0.000000,0.000000,0.004611,0.097327
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.038431,0.036980,0.041102,0.000000
0.112729,0.112465,0.074440,0.126812,0.057329
0.129661,0.194511,0.070681,0.238353,0.195067
0.382918,0.263877,0.097427,0.316736,0.280876
0.374405,0.524886,0.119516,0.248798,0.377409
0.712631,0.485677,0.147808,0.217928,0.693649
0.568822,0.120601,0.136801,0.219624,0.852399
0.504758,0.638018,0.224869,0.336299,0.893356
0.583841,0.649869,0.209714,0.185718,0.846993
0.636544,0.460114,0.186680,0.510690,0.735327
0.424821,0.241467,0.085356,0.182354,0.578642
0.243053,0.135283,0.083646,0.083254,0.370675
0.042653,0.000000,0.000000,0.036748,0.127848
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.034660,0.056351,0.057310,0.000000
0.107411,0.111104,0.186300,0.127999,0.058980
0.333835,0.262087,0.384218,0.166997,0.246508
0.541238,0.359105,0.322326,0.219401,0.496485
0.698153,0.507538,0.492630,0.410635,0.659103
0.819877,0.730532,0.272961,0.321549,0.797983
0.869600,0.795303,0.318814,0.254162,0.857187
0.862779,0.612026,0.585552,0.267394,0.861916
0.792194,0.470222,0.537460,0.276874,0.839434
0.643521,0.291569,0.334769,0.180949,0.738817
0.466778,0.241132,0.183421,0.397347,0.580225
0.254147,0.071565,0.121626,0.126641,0.367451
0.042144,0.000000,0.000000,0.023821,0.124255
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.032356,0.065783,0.060225,0.000000
0.108221,0.118546,0.221198,0.180484,0.065197
0.339996,0.269743,0.435557,0.345682,0.245682
0.546850,0.482489,0.617329,0.459254,0.487323
0.719006,0.651646,0.741918,0.387358,0.674711
0.847537,0.742353,0.731052,0.252473,0.790935
