#Date       Time      NSW1      NSW1-RRP  QLD1     QLD1-RRP  SA1      SA1-RRP  TAS1     TAS1-RRP  VIC1     VIC1-RRP
2008/01/06  01:30:00  6840.14   25.28     5055.26  25.44     1346.02  29.57    947.66   20.59     5715.3   28.13
2008/01/06  02:00:00  6609.15   20.33     4891.15  20.44     1246.13  23.44    968.6    20.6      5429.93  21.9
2008/01/06  02:30:00  6456.97   19.98     4801.29  19.93     1223.3   21.97    973.95   20.6      5157.99  20.52
2008/01/06  03:00:00  6350.37   20        4761.61  19.82     1199.49  21.38    975.36   20.6      5020.75  20.02
2008/01/06  03:30:00  6351.81   20        4729.67  19.44     1156.94  20.82    956.28   20.6      4948.52  19.83
2008/01/06  04:00:00  6318.24   19.95     4748.11  19.16     1124.8   20.33    939.07   20.59     4888.22  19.6
2008/01/06  04:30:00  6355.32   19.95     4758.34  19.11     1072.16  19.89    970.77   20.53     4875.02  19.46
2008/01/06  05:00:00  6391.09   19.96     4771.02  19.14     1060.28  19.71    983.01   26.56     4822.74  19.37
2008/01/06  05:30:00  6470.99   19.97     4744.76  18.96     1025.59  19.52    995.49   62.97     4803.17  19.38
2008/01/06  06:00:00  6534.39   19.98     4791.99  18.9      997.7    19.36    942.37   20.5      4789.48  19.38
2008/01/06  06:30:00  6757.57   20.2      4877.39  18.96     1001.23  19.77    941.07   20.5      4885.59  19.82
2008/01/06  07:00:00  7056.4    20.43     5075.16  19.03     1069.5   20.63    973.89   19.63     5049.25  20.53
2008/01/06  07:30:00  7506.23   21        5241.07  19.48     1116.44  21.29    1009.53  20.52     5130.07  21.29
2008/01/06  08:00:00  7797.93   21.49     5416.45  20.08     1157.77  22.61    1021.05  20.52     5273.39  22.45
2008/01/06  08:30:00  8223.28   26.29     5790.69  25.05     1208.61  27.65    1048.74  20.52     5440.09  27.58
2008/01/06  09:00:00  8482.56   29.42     6123.2   29.06     1250.76  31.08    1044.61  20.52     5568.17  30.98
2008/01/06  09:30:00  8740.1    29.08     6300.67  29.16     1284.33  30.56    1054     20.52     5465.46  29.93
2008/01/06  10:00:00  8852.1    33.63     6505.52  33.52     1314.4   35.8     1049.42  20.52     5756.76  35.95
2008/01/06  10:30:00  8988.51   40.9      6691.07  41.27     1342.83  42.09    1048.73  20.52     5823.64  43.51
2008/01/06  11:00:00  9115.08   53.36     6819.69  54.64     1432.28  53.68    1050.78  20.52     5857.94  56.42
2008/01/06  11:30:00  9210.35   54.28     6879.17  55.99     1460.17  55.01    1080.07  20.55     5902.5   57.23
2008/01/06  12:00:00  9338.71   56.44     6966.56  61        1462.22  55.52    1070.51  20.55     5929.84  58.14
2008/01/06  12:30:00  9392.11   63.42     6987.99  65.99     1467.66  60.39    1022.85  20.53     5946.35  64.17
2008/01/06  13:00:00  9513.07   73.08     7012.29  75.31     1484.68  70.11    988.06   20.51     5976.5   73.91
2008/01/06  13:30:00  9607.8    64.74     6962.96  66.74     1484.97  60.75    1045.73  20.54     5943.06  63.92
2008/01/06  14:00:00  9819.7    56.79     6844.83  56.65     1498.03  53.05    1040.1   20.54     5963.25  55.4
2008/01/06  14:30:00  9910.98   56.2      6760.39  54.63     1505.12  53.3     1042.44  20.53     5966.25  55.35
2008/01/06  15:00:00  10075.81  55.48     6664.25  53.14     1493.33  51.86    1037.83  20.52     5920.01  53.95
2008/01/06  15:30:00  10093.61  55.63     6672.18  53.09     1511.04  52.54    1046.93  20.53     5936.69  54.45
2008/01/06  16:00:00  10193.4   56.21     6676.17  53.61     1515.2   52.93    1054.66  20.53     5956.31  54.98
2008/01/06  16:30:00  10197.74  56.36     6659.6   49.3      1526.33  52.95    1069.96  20.53     5909.4   54.8
2008/01/06  17:00:00  10317.44  59.95     6721.69  53.89     1506.51  54.64    1081.8   22.36     5907.84  57.08
2008/01/06  17:30:00  10263.24  59.46     6814.5   56.78     1488.93  54.31    1085.83  24.14     5838     56.92
2008/01/06  18:00:00  10230.4   51.71     6837.64  50.22     1459.01  47.24    1073.81  21.5      5687.53  48.96
2008/01/06  18:30:00  10165.87  47.06     6726.57  41.37     1422.35  45.02    1074.41  20.59     5558.28  45.47
2008/01/06  19:00:00  10029.18  47.68     6797.47  45.4      1395.32  45.72    1075.34  21.48     5405.12  46.34
2008/01/06  19:30:00  9927.27   46.09     6844.26  45.5      1359.84  44.7     1083.28  20.53     5334.41  44.98
2008/01/06  20:00:00  10028.41  49.12     6844.6   48.6      1346.85  46.68    1079.44  20.52     5267.37  47.14
2008/01/06  20:30:00  9869.23   41.36     6657.58  39.81     1340.4   41.29    1098.48  20.56     5384.99  41.07
2008/01/06  21:00:00  9551.32   33.34     6490.09  31.7      1361.36  35.27    1103.48  20.52     5343.91  33.7
2008/01/06  21:30:00  9345.27   29.98     6519.12  28.91     1319.05  30.79    1103     20.53     5210.25  29.6
2008/01/06  22:00:00  8994.97   24.34     6227.15  23.68     1285.47  24.84    1085.73  20.53     5035.83  23.75
2008/01/06  22:30:00  8729.79   27.34     6055.56  27.53     1259.04  27.76    1054.19  20.52     4905.6   26.37
2008/01/06  23:00:00  8352.64   25.26     5904.24  25.63     1266.66  26.05    1033.39  20.53     4828.41  24.72
2008/01/06  23:30:00  7980.24   23.84     5786.09  23.99     1265.77  25.54    1022.46  24.57     5067.58  24.26
2008/01/07  00:00:00  7804.27   21.41     5592.28  21.47     1398.76  24.2     1020.41  24.33     4951.13  21.99
2008/01/07  00:30:00  7567.43   20.41     5385.25  20.31     1376.83  22.24    1005.97  20.52     4725.13  20.3
2008/01/07  01:00:00  7431.69   19.99     5254.34  19.84     1349.54  21.66    1004.77  20.52     4581.34  19.54
2008/01/07  01:30:00  7113.46   20.11     5093.97  19.82     1255.45  22.76    999.81   20.52     5000.66  20.7
2008/01/07  02:00:00  6852.41   19.92     4972.77  19.96     1183.89  21.78    996.23   20.52     4840.1   19.89
2008/01/07  02:30:00  6737.64   19.94     4912     19.92     1138.04  20.89    993.61   20.53     4599.63  19.33
2008/01/07  03:00:00  6687.12   19.95     4860.39  19.64     1110.84  20.55    988.76   20.53     4470.46  19.19
2008/01/07  03:30:00  6642      19.7      4853.78  19.22     1100.73  20.09    986.49   20.53     4395.58  18.83
2008/01/07  04:00:00  6596.4    18.74     4855.36  18.26     1103.09  19.2     991.37   20.53     4343.58  17.9
2008/01/07  04:30:00  6837.78   19.44     4855.91  18.81     1106.77  19.66    1001.36  20.52     4430.48  18.35
2008/01/07  05:00:00  7082.57   20        4897.24  19.44     1115.53  20.5     1009.62  20.52     4563.8   19.22
2008/01/07  05:30:00  7484.02   20.59     4976.79  19.7      1143.27  21.57    1022.4   20.52     4793.31  20.2
2008/01/07  06:00:00  7981.69   21.75     5124.15  20.32     1189.41  24.07    1047.5   20.52     5018.72  22.25
2008/01/07  06:30:00  8429.24   31.69     5506.97  29.31     1263.55  34.91    1090.89  20.52     5355.15  33.51
2008/01/07  07:00:00  8877.56   30.96     5892.24  28.65     1364.81  34.77    1135.58  20.53     5591.12  33.74
2008/01/07  07:30:00  9376.28   34.67     6334.6   32.14     1453.1   39.34    1158.32  35.77     5640.27  38.05
2008/01/07  08:00:00  9824.38   40.34     6665.93  37.37     1502.39  45.23    1196.51  35.76     5815.76  44.79
2008/01/07  08:30:00  10094.6   43.03     7049.16  41.55     1551.54  46.91    1219.17  35.76     5974.89  46.9
2008/01/07  09:00:00  10206.4   45.81     7267.55  45.77     1618.81  48.9     1208.77  35.78     6035.79  48.68
2008/01/07  09:30:00  10354.58  57.97     7456.87  59.98     1621.61  58.97    1196.5   35.79     6108.18  59.63
2008/01/07  10:00:00  10408.46  67.69     7540.96  74.24     1649.79  67       1197.82  35.8      6175.48  66.61
2008/01/07  10:30:00  10461.43  67.95     7560.16  75.12     1670.49  67.49    1179.92  35.78     6273.64  65.91
2008/01/07  11:00:00  10510.86  67.94     7666.73  74.65     1684.64  66.5     1176.66  35.79     6312.63  65.74
2008/01/07  11:30:00  10603.26  68.12     7736.39  76.58     1705.4   66.06    1177.16  35.8      6375.94  65.54
2008/01/07  12:00:00  10654.42  68.02     7830.23  108.83    1713.95  66.25    1183.87  35.8      6388.37  65.39
2008/01/07  12:30:00  10629     66.33     7850.96  72.89     1724.93  66.85    1171.93  56.78     6416.32  65.58
2008/01/07  13:00:00  10752.1   66.69     7917.78  73.37     1754.51  68.36    1159.68  35.79     6467.61  66.34
2008/01/07  13:30:00  10889.59  67.44     7975.09  95.22     1755.53  68.23    1156.38  35.8      6466.92  66.4
2008/01/07  14:00:00  10953.64  67.49     7970.47  76.29     1770.88  68.14    1158.94  35.8      6503.6   66.63
2008/01/07  14:30:00  10971.08  65.13     7977.49  3396.26   1760.54  65.1     1157.29  35.79     6491.43  64.31
2008/01/07  15:00:00  11027.21  62.87     7902.36  73.96     1775.58  64.7     1170.96  35.8      6520.29  63.9
2008/01/07  15:30:00  11082.49  67.23     7977.23  166.47    1774.2   66.78    1169.24  35.8      6544.72  66.22
2008/01/07  16:00:00  11120.11  56.77     7943.05  56.64     1783.06  53.76    1170.65  35.8      6542.12  54.92
2008/01/07  16:30:00  11038.78  58.67     7912.93  60.47     1776.69  53.52    1170.59  35.77     6526.65  55.31
2008/01/07  17:00:00  10910     50.62     7841.75  53.65     1745.82  46.66    1206.79  53.96     6459.44  47.03
2008/01/07  17:30:00  10597.19  37.73     7740.28  41.67     1697.21  37.19    1221.25  35.81     6252.46  35.91
2008/01/07  18:00:00  10428.95  34.65     7601.44  36.31     1618.19  35.3     1205.57  35.81     6070.04  33.86
2008/01/07  18:30:00  10094.8   35.61     7426.23  36.87     1571.46  36.51    1198.91  35.78     5858.83  35.21
2008/01/07  19:00:00  9838.03   33.41     7362.51  34.84     1494.17  33.83    1184.16  35.78     5728.83  32.82
2008/01/07  19:30:00  9608.42   32.56     7413.86  34.52     1455.76  32.29    1183.28  35.78     5573.71  31.55
2008/01/07  20:00:00  9696.32   32.75     7326.64  34.56     1425.99  32.04    1182.22  35.77     5560.1   31.6
2008/01/07  20:30:00  9501.69   33.03     7171.86  34.39     1441.28  33.92    1203.28  35.78     5631.2   33.45
2008/01/07  21:00:00  9126.3    31.99     7000.81  32.39     1465.06  34.67    1205.26  35.78     5553.55  33.93
2008/01/07  21:30:00  9167.05   33.03     6934.32  33.93     1451.76  35.08    1182.64  35.79     5372.76  34.36
2008/01/07  22:00:00  8864.19   28.79     6644.4   29.11     1408.8   30.24    1156.46  35.78     5157.64  29.36
2008/01/07  22:30:00  8808.6    29.06     6364.07  28.64     1347.67  29.54    1126.06  20.58     5002     28.98
2008/01/07  23:00:00  8521.08   27.55     6209.72  27.8      1332.37  27.75    1096.24  20.56     4934.84  27.18
2008/01/07  23:30:00  8338.41   28.3      6059.69  28.17     1334.22  30       1074.13  20.55     5253.3   29.51
2008/01/08  00:00:00  8123.57   25.23     5777.48  24.85     1471.7   28.01    1067.4   20.54     5153.87  26.38
2008/01/08  00:30:00  7854.19   20.73     5565.97  20.82     1433.03  21.84    1047.41  20.52     4950.67  20.72
2008/01/08  01:00:00  7615.24   19.96     5383.77  19.97     1391.06  20.18    1033.2   20.52     4824.89  19.27
2008/01/08  01:30:00  7243.71   19.9      5208.77  19.56     1283.16  20.53    1037.72  20.52     5169.91  20.09
2008/01/08  02:00:00  6964.34   18.26     5090.12  17.88     1224.04  18.67    1035.36  20.52     4998.61  18.03
2008/01/08  02:30:00  6793.41   19.66     5022.41  19.52     1174.79  19.62    1038.65  20.52     4774.47  18.72
2008/01/08  03:00:00  6744.66   18.85     4995.39  18.86     1130.11  18.51    1027.28  20.52     4644.07  17.69
2008/01/08  03:30:00  6781.26   18.75     4967.64  18.76     1119.67  18.25    1017.03  20.52     4567.65  17.41
2008/01/08  04:00:00  6742.35   19.18     4951.78  19.1      1121.46  18.91    1038.3   20.52     4562.96  18.02
2008/01/08  04:30:00  7002.86   20        4975.89  19.76     1126.18  19.92    1051.68  25.51     4627.87  18.99
2008/01/08  05:00:00  7174.88   19.99     5013.22  19.75     1150.86  20.33    1043.68  25.51     4724.48  19.31
2008/01/08  05:30:00  7606.02   19.63     5124.95  19.08     1168.03  20.14    1000.8   25.47     4937.88  19.08
2008/01/08  06:00:00  8095.2    20.75     5251.17  19.81     1198.5   21.55    1125.49  25.51     5199.63  20.63
2008/01/08  06:30:00  8492.86   28.64     5609.49  27.03     1265.56  29.99    1162.52  25.53     5550.26  29.47
2008/01/08  07:00:00  8909.68   31.59     6039.04  29.1      1375.32  34.45    1175.79  25.53     5782.65  33.69
2008/01/08  07:30:00  9250.3    30.71     6419.09  29.14     1451.24  33.32    1196.36  40.68     5815.55  32.69
2008/01/08  08:00:00  9640.49   33.67     6697.27  31.95     1462.87  36.3     1222.67  40.69     5920.62  35.83
2008/01/08  08:30:00  9939.61   36.66     6993.67  35.43     1519.98  39.49    1215.73  40.68     6082.09  39.21
2008/01/08  09:00:00  10109.47  40.58     7168.58  39.85     1584.14  43.04    1203.26  40.68     6139.36  42.81
2008/01/08  09:30:00  10121.1   35.97     7301.56  36.83     1594.33  38.32    1185.93  40.68     6183.47  37.01
2008/01/08  10:00:00  10171.73  36.63     7376.39  38.01     1614.54  38.72    1186.42  40.68     6247.53  37.87
2008/01/08  10:30:00  10202.35  35.97     7411.43  37.32     1642.28  39.16    1185.82  40.7      6227.2   37.64
2008/01/08  11:00:00  10202.57  36        7481.45  39.36     1646.29  38.6     1149.05  40.67     6377.24  37.17
2008/01/08  11:30:00  10224.55  40.84     7537.18  46.69     1676.17  42.99    1124.76  40.66     6397.81  41.89
2008/01/08  12:00:00  10276.9   44.69     7572.52  85.99     1717.44  45.72    1125.78  40.68     6490.88  45.68
2008/01/08  12:30:00  10287.85  43.61     7614.91  59.11     1751.62  45.71    1139.68  40.7      6479.11  44.06
2008/01/08  13:00:00  10356.28  43.69     7675.3   54.48     1785.88  45.72    1135.44  40.71     6555.69  43.78
2008/01/08  13:30:00  10382.54  44.03     7693.27  46.25     1798.87  45.72    1165.26  40.72     6627.51  44.69
2008/01/08  14:00:00  10444.8   45.59     7734.48  100.89    1844.23  46.31    1174.87  40.81     6621.55  45.66
2008/01/08  14:30:00  10462.31  45.22     7689.48  56.64     1865.27  46.57    1197.76  47.2      6643.55  45.69
2008/01/08  15:00:00  10524.34  44.63     7692.99  46.84     1875.55  46.47    1190.24  40.72     6620.33  45.21
2008/01/08  15:30:00  10529.72  45.13     7676.08  47.2      1890.23  47.36    1175.88  40.71     6670.65  45.99
2008/01/08  16:00:00  10555.3   45.87     7637.06  48.36     1877.8   47.45    1171.88  40.66     6660.43  45.56
2008/01/08  16:30:00  10459.32  45.86     7652.66  47.94     1876.69  48.67    1169.61  40.66     6605.89  46.92
2008/01/08  17:00:00  10450.91  44.61     7609.52  46.03     1859.19  47.95    1200.66  40.71     6494.79  46.37
2008/01/08  17:30:00  10129.6   35.46     7466.85  35.91     1796.48  41.26    1184.76  50.51     6278.18  37.62
2008/01/08  18:00:00  9962.16   34.46     7339.39  34.87     1737.64  40.39    1130.94  40.68     6104.46  36.68
2008/01/08  18:30:00  9661.35   33.37     7099.33  33.12     1671.75  39.12    1126.78  40.68     5839.95  35.85
2008/01/08  19:00:00  9511.24   33.08     7076.91  32.9      1611.96  38.26    1115.68  40.68     5736.89  35.23
2008/01/08  19:30:00  9521.28   34.07     7064.21  33.52     1561.41  38.47    1144.36  40.69     5605.58  36.07
2008/01/08  20:00:00  9512.39   33.42     7029.58  32.77     1496.09  36.64    1161.87  40.72     5585.4   35.26
2008/01/08  20:30:00  9316.91   30.91     6854.62  30.37     1476.37  33.4     1152.48  43.03     5583.24  32.2
2008/01/08  21:00:00  9006.23   28.92     6756.26  28.94     1494.25  32.03    1134.39  40.7      5567.75  30.54
2008/01/08  21:30:00  9011.49   30.3      6745.01  30.15     1451.12  32.06    1130.36  40.69     5398.49  31.34
2008/01/08  22:00:00  8818.61   27.11     6521.04  26.63     1397.62  28.69    1095.77  40.6      5232.54  28.18
2008/01/08  22:30:00  8683.9    26.18     6289.17  25.84     1351.44  26.52    1064.61  40.63     5062.07  26.16
2008/01/08  23:00:00  8501.81   27.65     6097.8   27.04     1341.2   28.32    1038.97  40.62     4975.85  27.93
2008/01/08  23:30:00  8312.88   28.58     5915.54  27.52     1344.77  30.93    1024.65  60.22     5332.63  30.65
2008/01/09  00:00:00  8089.05   27.73     5703.75  26.07     1475.84  31.97    1021.59  50.33     5204.86  30.4
2008/01/09  00:30:00  7890.79   22.78     5481.2   21.52     1419.75  25.61    1016.05  40.63     4949.72  24.63
2008/01/09  01:00:00  7594.25   20.16     5280.75  19.5      1350.82  21.99    1004.38  40.65     4802.08  21.39
2008/01/09  01:30:00  7226.16   20.33     5171.09  19.47     1250.59  23.14    1019.27  40.64     5153.11  23.02
2008/01/09  02:00:00  6924.74   20        4994.63  18.84     1158.94  22.43    1016.11  40.73     4976.36  22.17
2008/01/09  02:30:00  6760.28   19.72     4898.73  18.39     1126.03  21.72    998.47   26.35     4713.63  21.3
2008/01/09  03:00:00  6685.84   18.63     4885.61  17.5      1073.03  20       1011.11  26.79     4600.72  19.71
2008/01/09  03:30:00  6693.24   19.96     4850.7   18.65     1066.6   20.99    1003.48  25.47     4506.75  20.74
2008/01/09  04:00:00  6738.75   19.99     4870.3   18.74     1080.91  21.41    994.14   25.47     4526.21  21.04
2008/01/09  04:30:00  6928.41   20        4886.71  18.82     1094.97  21.62    1005.66  25.45     4556.78  21.28
2008/01/09  05:00:00  7156.01   20        4941.14  18.87     1122.24  22.22    1029.6   25.45     4694.78  21.88
2008/01/09  05:30:00  7634.49   21.32     5038.96  19.95     1168.3   29.83    1067.26  32.02     4899.65  30.93
2008/01/09  06:00:00  8079.64   23.75     5238.99  21.75     1210.31  27.88    1108.9   60.21     5153.37  28.47
2008/01/09  06:30:00  8509.08   27.52     5600.7   25.17     1294.37  29.82    1176.87  40.63     5541.04  29.89
2008/01/09  07:00:00  8980.39   30.05     5939.75  27.63     1405.97  33.48    1226.98  40.64     5827.15  33.01
2008/01/09  07:30:00  9321.79   30.47     6315.69  28.49     1487.2   33.22    1240.95  60.26     5904.42  32.87
